Gene	FBgene	GeneSymbol	BackgroundTest	OmegaTest	K	Pvalue
OG_2122	FBgn0010414	SerT	0.209929362847	0.268197152357	0.841301449555	0.1262469297
OG_1111	-	COX16	0.165070773497	0.16360737087	0.762759621053	0.421053528371
OG_3519	-	BTBD1	0.0361083798288	0.0709412082194	0.762978356023	0.000597882918372
OG_8962	FBgn0024364	CG11417	0.107152929677	0.225737624131	0.0370970273178	0.0106935988928
OG_12004	-	ATG23	0.0725147915543	0.120561808031	0.864197573885	0.172971337202
OG_888	FBgn0035023	ITP	0.0776087650259	0.0497763104863	0.121851877569	0.395507002666
OG_21696	-	SOX3	0.0216597893018	0.0483191156213	0.614915112941	0.000281393527618
OG_11792	FBgn0039269	veli	0.00508952177795	0.0336177276726	0.641977078117	0.0130468684774
OG_1152	FBgn0037279	CG1129	0.026834636827	0.0595684096252	0.726265698691	0.00649766149808
OG_11917	FBgn0005666	bt	0.0635945138197	0.0775353906957	0.835060798048	0.126895074965
OG_11907	-	NDUS6	0.0695363433927	0.107650855442	0.771488664058	0.150842933756
OG_8971	-	ASM	0.0277877838807	0.0375533521617	0.919355882704	0.344933794644
OG_2620	FBgn0003165	pum	0.0734923674116	0.14755082888	2.11452084956	0.000271258898576
OG_15346	FBgn0010741	Pfdn2	0.0581694993864	0.170400682724	0.638544307841	0.0162599103578
OG_11066	-	OG_11066	0.693201253588	0.81834485641	0.97326933884	0.937497653775
OG_9766	-	NADE	0.0417022641383	0.0604000228799	0.527947423096	0.00818297506819
OG_12200	-	PAO4	0.0634336706343	0.0784355688339	0.92251332796	0.424630655453
OG_13308	-	GEMI2	0.124887986691	0.213956500325	0.679410027172	0.0194942156012
OG_11623	FBgn0052554	CG32554	0.205066269917	0.263544808028	0.729337673046	0.226859975979
OG_2546	FBgn0265434	-	0.122968361418	0.24378136217	0.557389832698	2.22044604925e-16
OG_9396	-	RPA43	0.107094729568	0.167269376177	0.72301551016	0.0705906012815
OG_20634	-	BRCC3	0.0249294508981	0.0600916469345	0.805947289019	0.0794023852922
OG_10045	-	SOS	0.0527930352686	0.075909999861	0.853149078854	0.816394065392
OG_31413	-	OG_31413	0.171567014676	0.194929358231	3.6905016134	0.0340888174419
OG_12336	-	RESB	0.11823080994	0.160666783446	1.37311587015	0.0345107922411
OG_10003	-	OG_10003	0.0840496801694	0.0988617908237	0.906711138034	0.71590393781
OG_2666	FBgn0051973	Cda5	0.0999731532208	0.188197992782	1.00357217066	0.972703779456
OG_8385	FBgn0027083	MetRS-m	0.0906043093686	0.122733527846	0.761418159852	0.110518943892
OG_11542	-	T161A	0.0699899762821	0.0902621997751	0.664782153013	0.0093399469493
OG_2648	FBgn0032612	CG13282	0.350541420782	0.478023296608	0.700649486776	0.073319386083
OG_647	FBgn0014010	Rab5	0.0390396646998	0.131808732726	38.8716982515	0.0969762688066
OG_14378	-	OG_14378	0.0548410403584	0.0562532212102	0.918070036794	0.55198117446
OG_15335	-	RU2A	0.0424302272513	0.0719330786169	0.776835623943	0.310112545349
OG_8183	FBgn0263987	spoon	0.134625010515	0.184203056297	0.682221823581	0.000660558333639
OG_13134	-	QCR7	0.0684631915446	0.093922502336	0.715677525459	0.341781534122
OG_2150	FBgn0025612	CG3062	0.109933069592	0.219568099124	0.0683232254347	5.07594762382e-05
OG_9678	-	ASI4B	0.101891760321	0.1417159332	0.772525849335	0.0199707464083
OG_13221	-	ARL8B	0.00934832728466	0.0386884472417	0.920931348714	0.694681966021
OG_15287	-	SENP1	0.118698654396	0.160445405068	0.794214434747	0.259788607023
OG_8184	FBgn0032394	Hacd1	0.122845326982	0.103755213462	5.73967018054	0.250562702064
OG_10196	-	SYN	0.0669663158922	0.00922701774676	21.0059837874	0.000972933492579
OG_4859	FBgn0265187	Fatp2	0.0864567201867	0.124121474594	0.792759544697	0.237538675394
OG_30833	-	TIM21	0.0892461953156	0.158337797788	0.31320415052	0.137319157726
OG_13260	-	ROCK2	0.0495250418299	0.0400313973042	1.10123303019	0.291359326366
OG_10010	-	CDT1	0.110018108591	0.249522101524	0.542393474984	5.66330216056e-09
OG_8290	FBgn0020277	lush	0.138160828008	0.174916338745	0.448624531008	0.00992908533153
OG_1276	FBgn0034835	CG3092	0.124530497973	0.168471621226	0.596403038378	0.182251064465
OG_1949	FBgn0052405	Cpr65Av	0.157851751822	0.153707751487	1.01451598131	0.9174855213
OG_14551	-	SESQ1	0.0492401933963	0.109099028303	0.658057463074	0.000418732021836
OG_1421	FBgn0032850	Kua	0.0492990312869	0.055928207684	10.0811253034	0.00495735584611
OG_11653	-	ZCHC4	0.0970239281005	0.201462628563	0.673950050086	0.00179868399907
OG_8223	FBgn0287234	slf	0.0612358384969	0.0809608692526	0.39614646235	0.371119890921
OG_2457	FBgn0040601	CG13643	0.122702656492	0.163002296871	1.11986518837	0.475620002944
OG_9889	FBgn0037213	CG12581	0.0214452072136	0.0475797607711	0.711135330943	0.00646539019712
OG_8269	FBgn0261243	Psa	0.169247598679	0.226531206696	1.45176100547	8.19643213746e-05
OG_13815	-	AGLB3	0.249118259391	0.349094845658	0.949731382734	0.858440357732
OG_11198	-	OG_11198	0.100255937741	0.192592544829	1.12299252686	0.570587825066
OG_9686	-	CCB21	0.0183095706693	0.0494826279214	0.718707204079	7.42361391133e-05
OG_458	FBgn0003977	vir	0.204686248195	0.322254079335	0.684344392555	0.0547951816365
OG_12985	FBgn0032290	CG6443	0.0777702947606	0.178303946207	0.671354365826	0.00532797977111
OG_12101	-	NINJ1	0.135152179814	0.199015762246	1.9769066446	0.118035976239
OG_11743	-	PX11A	0.0658109383022	0.210990515085	0.516414435738	1.93598653886e-06
OG_10827	FBgn0037465	CG1105	0.0834474499798	0.143463664537	0.217933545214	0.00116434363108
OG_16648	-	NCBP3	0.109308103787	0.156910657975	0.85585903775	0.278324904866
OG_9486	FBgn0039565	CG4884	0.16188656911	0.213623697096	2.22349871307	0.0429300089974
OG_18410	-	SUCA2	0.0294631954956	0.0522691502127	0.862317349965	0.140672231685
OG_12113	FBgn0037156	CG11523	0.0333430283285	0.063838942117	0.812273486503	0.13709845204
OG_11660	-	FACR1	0.0868476328283	0.130121165069	0.66144108451	0.00770006250002
OG_14496	-	ESSC	0.0861533532542	0.217404258647	13.5568855377	1.31972964319e-05
OG_10923	-	PCLO	0.2121609668	0.151408200097	0.690473477438	0.148999567487
OG_2027	FBgn0053208	Mical	0.0735603278803	0.15101611376	0.650955694796	0
OG_12384	-	THG1	0.0957289097737	0.155620056928	0.593394121795	0.040117410111
OG_1551	-	CIPC	0.191943952319	0.194665831165	0.000123277725193	0.193855214814
OG_30708	-	NAA11	0.0166766193579	0.0319668206963	0.705779092322	0.0738541327209
OG_14456	-	OPSD1	0.126200935641	0.12240931539	1.075102092	0.462692472193
OG_18480	FBgn0046222	Wdr33	0.0390759169705	0.0646253004155	0.764301836261	0.017143691175
OG_5275	FBgn0004574	Rop	0.025732543623	0.0462600020631	0.742769879481	0.000551758219772
OG_15235	-	CU17	0.158049641858	0.168349087291	1.0804044599	0.964254256976
OG_5263	FBgn0052103	SCaMC	0.02502770196	0.0949153896765	14.8126769633	1.29363224577e-08
OG_6148	FBgn0034136	DAT	0.0297531741491	0.0415755542353	0.986444899625	0.91470054742
OG_10542	-	SYP4	0.0750929473722	0.0679294256329	1.14929475651	0.112636401799
OG_12031	-	VGLU1	0.0256241550285	0.0244164520174	1.11696069291	0.630771234519
OG_625	FBgn0030485	CG1998	0.042645459981	0.0665831225989	0.843142204431	0.0567809857396
OG_12143	-	CAH7	0.0173485282536	0.0334948215532	0.809654740603	0.0374647136173
OG_9888	-	CP089	0.172375833369	0.202730605241	0.856561144672	0.526141701927
OG_442	FBgn0027592	MED15	0.0269563779533	0.043155169234	0.836851476227	0.0429550539645
OG_30706	-	KITM	0.0654754765148	0.1561030319	0.514960140029	0.0221290890277
OG_10126	FBgn0016684	NaPi-T	0.0585112970581	0.0708384674518	0.619351196832	0.036341312944
OG_13537	FBgn0039862	kek6	0.0701972799799	0.115387504261	0.687206902303	0.00593051563907
OG_6012	-	PCLO	0.0659497700755	0.0594633749857	21.0330836137	0.0709601809407
OG_9379	-	YB92	0.0656995267002	0.119831230355	0.629512718457	0.0246579731143
OG_11867	-	CH082	0.101484908873	0.228241161483	0.573435618402	0.00240112312353
OG_8685	FBgn0037848	Tsp86D	0.120903492914	0.173845930214	0.740291650126	0.0220295210529
OG_10135	-	OG_10135	0.0803728693165	0.120521172209	0.220340691669	0.0376650110879
OG_2717	FBgn0039013	CG4813	0.0635415915351	0.0712195095556	0.903564743775	0.370671285172
OG_11721	-	TSNAX	0.0707570614085	0.177413924403	0.616652731781	0.000453987622433
OG_1911	FBgn0030099	CG12056	0.173249819391	0.245139249467	0.565185057244	0.0300581116528
OG_82	FBgn0053126	NLaz	0.0919345922448	0.0919768633458	1.03595378822	0.968846409678
OG_14515	-	OG_14515	0.225874875011	0.308927010971	0.515933703567	0.0395822882972
OG_8420	FBgn0283469	Vps4	0.102093235408	0.197585244714	0.596826513829	6.52317751038e-07
OG_9521	FBgn0038606	CG15803	0.0690366466696	0.101423447435	0.805917378166	0.00385569938217
OG_31426	-	OG_31426	0.391237965315	0.469816210685	0.821589265043	0.368776229822
OG_9499	FBgn0015754	Lis-1	0.0417757093389	0.0788239137958	0.77815851443	0.0356338215348
OG_9200	-	MU190	0.0847299395062	0.121859112208	0.769796124443	0.0132624201524
OG_1780	FBgn0265434	-	0.129501168463	0.157295708774	0.863736911709	0.138504919316
OG_21173	FBgn0086674	Tpst	0.0591770963492	0.0405697728462	0.0704600002329	9.09617254963e-07
OG_5045	-	CHA6	0.25209569201	0.404958179975	2.22413289303	0.117278869598
OG_9752	FBgn0039566	CG4849	0.0501808376329	0.130709643383	0.772958698927	0.0378990324437
OG_24681	-	OG_24681	0.374374914272	0.619481452245	0.658062008058	0.00165317514819
OG_1193	FBgn0260005	wtrw	0.0204737432069	0.0419990544116	0.755375793989	0.00444221577523
OG_16650	FBgn0003890	betaTub97EF	0.0198080928059	0.0390367728892	0.772658213314	0.0270705677091
OG_11273	FBgn0013759	CASK	0.0253997897743	0.134040467674	4.59396522882	0
OG_12147	-	FABG	0.151882501399	0.272140392397	0.670736338541	0.00353290468295
OG_11268	-	FILA	0.176486869942	0.218530402995	0.816329511717	0.199791778648
OG_20257	-	ARI2	0.0279409858057	0.0653312929305	0.538198485523	0.0185784612162
OG_10260	-	CLC4F	0.230178053841	0.424160245208	0.554586112678	0.00432619874488
OG_10792	-	F16PA	0.0357338959113	0.0687137239427	0.593657529651	0.0210188580281
OG_11085	-	MYLK	0.0370736735207	0.203870049214	10.8058638844	2.07710404432e-10
OG_11177	-	OR42B	0.273495062664	0.421707534568	0.67973720068	0.0642110487806
OG_10488	-	TM147	0.0229353176896	0.0293229772596	1.06755878401	0.691297422392
OG_12524	-	PUR7	0.21144285986	0.462990768887	0.455417111038	0.058159501001
OG_10838	FBgn0040212	Gnpat	0.148445185669	0.212387945987	0.739717736974	0.00586013362531
OG_12106	-	TMPS5	0.0546918361108	0.0393395796977	1.18323726317	0.266663677238
OG_333	FBgn0038540	CG14321	0.14314211552	0.255996429503	0.582453784452	0.0200789534803
OG_10561	-	SC22B	0.0181282009595	0.0164410681454	1.10784823554	0.615147673649
OG_1554	FBgn0040066	wds	0.00212539045638	0.011974195976	0.375041495284	0.0263472850331
OG_9062	-	PA1B3	0.0444402757654	0.0307892275811	1.14476323564	0.340282648528
OG_770	FBgn0030576	CG15890	0.0746863276573	0.17471940589	0.644961377439	4.80068881537e-07
OG_12495	-	CU03	0.0547624683633	0.088438647881	0.426470465502	0.429432715874
OG_1342	FBgn0037405	CG1077	0.1387883642	0.158720770947	0.520013226811	0.118656851968
OG_2453	FBgn0043575	PGRP-SC2	0.210715951834	0.303705128466	0.618333370888	0.00310485817845
OG_74	FBgn0029529	CG13365	0.11048201504	0.198080098359	0.511772258123	0.00466893066732
OG_10365	FBgn0015754	Lis-1	0.0271632853959	0.0241681917653	1.03620531069	0.719635988876
OG_1514	FBgn0035631	Txl	0.0362519928259	0.0810216028705	0.568567444586	0.00219444138001
OG_4721	FBgn0035647	CG10486	0.0424724710472	0.0622868526665	0.997240404852	0.980677131658
OG_11645	-	ZWILC	0.0387693077839	0.0683218840693	0.709313009644	0.197490221586
OG_9220	-	CTR2	0.134156414936	0.183322369742	0.792369511226	0.0502272308461
OG_9940	FBgn0051954	CG31954	0.0400910225793	0.0415875956047	0.792820697469	0.1328399106
OG_8211	FBgn0004838	Hrb27C	0.0223849610181	0.0398013702028	0.954222341766	0.664289863491
OG_3371	FBgn0262738	norpA	0.208013076848	0.318829792605	0.460894396216	0.000103441084929
OG_1960	FBgn0261803	CG42749	0.0477499971072	0.0508308904534	0.957472783174	0.81476625066
OG_21710	FBgn0035165	CG13887	0.338095446884	0.363503919401	0.739686177421	0.475834188847
OG_10171	FBgn0039078	CG4374	0.0379826384774	0.0514045057731	0.90314518603	0.129093631203
OG_9580	FBgn0053286	CG33286	0.0477329571808	0.097704251927	0.285588707078	0.000596850822059
OG_8907	-	METE	0.1473081702	0.259372281809	0.67998822128	0.00707411599137
OG_1001	FBgn0004779	Ccp84Ae	0.105530802358	0.12787397429	0.892662449344	0.674330140836
OG_8425	FBgn0038861	Trm7-34	0.0296436210488	0.0703174895141	23.2579691785	0.345148808509
OG_18543	-	ACHA3	0.0159124467021	0.0418166194658	0.613382300744	0.000285594590162
OG_9801	-	FLHF	0.175646451275	0.321377167318	0.0122392469987	5.7946301868e-08
OG_5969	FBgn0034391	CG15080	0.153670592436	0.277871960974	0.225565285524	1.2240325975e-08
OG_1930	FBgn0259676	Prim2	0.0591609705946	0.132654981926	0.764191173087	0.00430514650909
OG_11947	FBgn0014861	Mcm2	0.0238737283765	0.0556860986912	0.702531550336	2.20194307232e-10
OG_5460	FBgn0031150	bves	0.0714312204702	0.0750971659317	0.602379247894	0.00677347700326
OG_5725	FBgn0001098	Gdh	0.0555166263407	0.0955977567767	0.609549201543	0.0143210116188
OG_1836	FBgn0265140	Meltrin	0.350783102375	0.545241755448	0.951183242327	0.700646740775
OG_25653	-	PLD3B	0.0275788732458	0.027694951089	1.12935962673	0.68758338253
OG_12131	FBgn0041186	Slbp	0.47032960165	0.645376309446	1.40273183931	0.447655959884
OG_15646	-	TRY3	0.142365248334	0.224557043113	0.676698391788	0.00290471270734
OG_17363	-	MYLK	0.0638028541189	0.079510775057	0.916531583435	0.489516349688
OG_1109	-	OG_1109	0.0764931798628	0.179787733559	5.00918374201	0.000602530888657
OG_9024	-	TEKT3	0.017699091886	0.0453964277936	0.734256769448	0.0020862587731
OG_245	FBgn0039757	RpS7	0.0461250305599	0.0553153118204	0.821895174909	0.509346274901
OG_9292	FBgn0011205	fbl	0.0354875886307	0.0575558642402	0.81091779076	0.0243165084083
OG_9199	-	URE2	0.0707933140914	0.0525714177617	1.02413009608	0.912158143583
OG_2077	FBgn0031728	Hsp60C	0.447089200572	0.425306976026	0.979501089415	0.849474668147
OG_8370	FBgn0003257	r-l	0.0697509104913	0.107976892555	0.791485713282	0.016458211153
OG_28509	-	DNAJ	0.0316110166301	0.0963277748876	0.661032657039	1.53912109102e-06
OG_8381	FBgn0038586	CG7168	0.129399076276	0.215826728345	0.690078617842	0.0585566264805
OG_12142	-	MFS11	0.0351693963858	0.0427186817281	0.913207222492	0.345878495384
OG_13076	-	AWH	0.00942409258249	0.0237385189847	0.635446535269	0.0517447000641
OG_8400	-	OG_8400	0.227924219538	0.335990948429	0.590327081051	0.139736317223
OG_10605	FBgn0011758	B-H1	0.0252614550606	0.100586760188	6.90661434908	0.0187405506163
OG_1950	FBgn0020641	Lcp65Ad	0.152203779559	0.167537632641	0.922435172277	0.757909219604
OG_9546	FBgn0034279	CG18635	0.122902767232	0.180017911959	0.699424282828	0.00330223549335
OG_11141	-	ENY2	0.0171355926505	0.0648276561576	0.670408781758	0.019930550225
OG_8983	-	DEP1	0.0312859201165	0.104498851917	0.682165996987	1.53420965598e-07
OG_9108	FBgn0030993	Mec2	0.116196557157	0.111847259504	1.01568389694	0.892695879361
OG_12154	-	FABG	0.125692924752	0.405710003183	0.412555832441	1.05471187339e-13
OG_156	FBgn0052075	CG32075	0.181953951986	0.357833271261	0.314238080866	1.25988340638e-06
OG_1919	FBgn0030329	prtp	0.0537862993135	0.120601762698	0.713697960645	0.0194726922939
OG_10291	FBgn0038901	Burs	0.0501822001024	0.1518557263	2.61458614077	0.052991025949
OG_10050	FBgn0004914	Hnf4	0.0389814185	0.0647302072667	0.811280946789	0.110306584075
OG_3279	-	FEN	0.0763048224878	0.113317765766	0.792485953436	5.94553291922e-06
OG_2820	FBgn0002873	mud	0.141912771967	0.192909394934	0.7799084488	0.0138628578301
OG_4378	FBgn0261788	Ank2	0.105187861022	0.186750950233	0.720165313199	0.146536850648
OG_15468	-	TOLIP	0.0490288794255	0.0729020194894	0.731620319367	0.0112506196612
OG_13330	-	OG_13330	0.345496976353	0.344423974289	1.14238040355	0.478388509805
OG_9320	FBgn0261928	CG42795	0.219411308189	0.446426608497	0.165973617999	9.51461132104e-14
OG_445	-	OG_445	0.14157177827	0.199912381964	0.912965420731	0.8112233074
OG_12133	-	NDUS4	0.118996319688	0.167809029549	0.61000110245	0.126025916141
OG_8584	FBgn0035205	Ctr9	0.0296821375757	0.060096047319	0.803611181259	8.33322960762e-05
OG_4119	FBgn0036922	CG14182	0.00338339165376	0	15.5238168654	0.470222188943
OG_30723	-	RPF2	0.0445487974367	0.0711463681944	0.835576138297	0.0961527686989
OG_131	FBgn0038058	CG5608	0.0704409087863	0.0909572331458	0.87161660301	0.304154362621
OG_2689	FBgn0032919	CG9253	0.066261585494	0.0974719237439	0.71259701666	0.000593013226781
OG_1827	FBgn0038765	CG4424	0.114811406374	0.1819667568	0.710897239167	0.000875477190498
OG_30518	-	CNEP1	0.0138561902893	0.0710246377269	1.92321100483	0.00423101142775
OG_14457	-	BL1S2	0.170353480482	0.248064491113	0.807947535954	0.308862426998
OG_8147	-	MCRB	0.227491329182	0.348413150659	0.20120374159	0.0524020259435
OG_8751	-	ALLC1	0.088834446759	0.117738811219	0.844968779602	0.0954624146525
OG_30978	-	RASC	0.00484660327981	0.030677642595	0.645361769729	0.00789599032867
OG_9725	FBgn0037753	CG12947	0.0693419837259	0.101903791567	0.713445094606	0.134612457569
OG_8906	-	STX16	0.0328581612307	0.0639984214523	0.631218208363	0.00882406817942
OG_26663	FBgn0020642	Lcp65Ac	0.192486537699	0.218510609991	1.28258125	0.181209194373
OG_9414	-	RL27	0.0083994465592	0.0549913581567	0.176965655369	0.004846559267
OG_12519	-	YKUC	0.264617425177	0.477607740915	0.475773719455	0.00770911944482
OG_6167	FBgn0040349	CG3699	0.164729984933	0.215948033816	0.555379691102	0.0147821324531
OG_10526	-	RADB	0.22067515283	0.273861371066	0.932059470277	0.674811733935
OG_12438	-	QUEA	0.255185451663	0.286561206008	0.804645516545	0.488542899775
OG_9709	-	OG_9709	0.291651749368	0.34942792978	0.73082952835	0.131953682897
OG_30230	-	YIS5	0.216006886048	0.196176189159	1.38895129993	0.0157501781462
OG_1230	FBgn0002565	Lsp2	0.140808077564	0.244637788433	0.400837211056	0.000256264775902
OG_12596	-	UPAR	0.554135427797	0.614041836337	0.98910730418	0.95670254703
OG_17458	-	ADF1	0.0763527217506	0.100825590166	0.812204016745	0.368266374054
OG_31133	-	GS1	0.102615861866	0.181396671232	0.193393047004	0.0496626440133
OG_13102	FBgn0027617	CG5808	0.0544788929143	0.107177636076	2.61656800826	0.504408504339
OG_9448	-	ZN787	0.300730585959	0.466220942862	0.449641082031	0.000106583436081
OG_25618	-	GAT5A	0.0606207227999	0.0453310870144	11.077829262	0.0554788570396
OG_8747	-	PR38B	0.0575751599972	0.0494909695846	1.13388745445	0.505301425024
OG_12996	-	OG_12996	0.143015234563	0.249654497246	0.706171027467	0.0183434979867
OG_9967	-	ALS	0.16418736828	0.26948351981	0.157601033991	4.96322677623e-07
OG_26648	FBgn0004868	Gdi	0.0186693713598	0.0789662870978	16.1023941552	3.67858826602e-05
OG_12522	-	OG_12522	0.166838179558	0.162470876275	3.58260033712e-05	0.158604801861
OG_10750	-	TRYT	0.16438516582	0.299359130149	0.654799986135	0.0906925530692
OG_30980	-	OG_30980	0.0438922084449	0.0878913209997	0.688589907365	0.000959945959922
OG_402	FBgn0032979	Clamp	0.0437001254805	0.0510657643354	1.04100264816	0.714063265973
OG_28076	FBgn0031089	aspr	0.0661781453426	0.12023221645	0.762819284217	0.0106566677506
OG_17683	-	ANK1	0.0941544151155	0.12891424093	0.79201716431	0.0367600972511
OG_845	FBgn0051915	CG31915	0.135206849036	0.23832447154	0.296301927074	0.000244046682598
OG_19605	-	SH2B3	0.0255958255577	0.0249745190913	1.00387112569	0.968013251984
OG_12189	FBgn0034047	CG12970	0.170385697484	0.261436646129	0.660057104183	0.0155585709529
OG_5488	FBgn0037665	St2	0.0405735684029	0.0701050722396	0.7915790507	0.723359008234
OG_11905	FBgn0038389	CG5516	0.0669770283898	0.0528206084251	0.171285358095	0.16970773844
OG_13313	-	CU12	0.0763556911339	0.138110776943	0.818237609077	0.128896506209
OG_14690	-	TIMP2	0.0697049047663	0.137671833873	0.676033475071	0.0215117902958
OG_2140	FBgn0039476	CG6271	0.06375301479	0.100419671192	0.805074626535	0.0241596075876
OG_15667	-	RL6	0.226455788096	0.376116919498	0.8421632238	0.129588831324
OG_8244	FBgn0038395	CG10407	0.109992868838	0.283972353463	0.823116736379	0.0239068344001
OG_134	FBgn0033644	Tret1-2	0.0802170245011	0.134155206817	0.647004796376	3.45032357574e-06
OG_10724	-	LRIG2	0.102504454301	0.0977734385444	0.911899959649	0.201974262216
