OG	FBgn	GeneSymbol	branch_id_1	branch_id_2	dist_bl	dist_node_num	branch_num_fg	branch_num_mg	is_fg	is_mf	is_mg	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
OG_10156	-	KANL1	Djun|7	Hant|20	0.5793	10	2	0	Y	N	N	3.8218	0.0	20.0399	0.0588	0.0001	26.0521	2.3213	0.0	14.8629	5.8805	0.0	52.053	0.0321	0.0	0.6077	7.4165	0.0	57.5906	1.5387	1.2233	2.5975	0.5457	0.6181	0.0233	3.1949	2.724	3.8748	804690.4125	0.6324	0.2951	-0.0544	13.093	5.0023	58.5598	12.6844	1.4188	0.0	1.4188	0.0016	0.0	0.0016	1.4172	0.0	1.4172	2.4721	1.5144	0.9577	0.5481	0.5453	0.0029	1.924	0.9691	0.9549	0.2413	0.214	0.0273	0.0502	0.0475	0.0026	0.1911	0.1665	0.0246	1.6066	1.2379	0.3687	1.0044	0.8822	0.1223	0.6022	0.3558	0.2464
OG_10156	-	KANL1	Djun|7	Hhec|44	0.5465	7	2	0	Y	N	N	2.9613	0.0	12.7593	0.0284	0.0	0.2516	2.4535	0.0	12.1985	5.5781	0.0	49.8724	0.0286	0.0	0.5892	7.1616	0.0	55.1222	1.8836	1.1501	3.9087	1.0069	0.794	2.3414	2.9189	1.7725	4.5188	inf	1.2311	0.295	0.4565	13.093	5.0601	58.5598	17.6925	1.4183	0.0	1.4183	0.0016	0.0	0.0016	1.4167	0.0	1.4167	3.2062	1.437	1.7692	0.928	0.6311	0.2969	2.2782	0.8059	1.4723	0.2543	0.2258	0.0284	0.0564	0.0537	0.0027	0.1978	0.1721	0.0257	1.7021	1.2495	0.4526	0.9216	0.7948	0.1268	0.7805	0.4547	0.3258
OG_10156	-	KANL1	Djun|7	Hhew|48	0.5885	12	2	0	Y	N	N	7.7608	0.0	3972.1746	0.023	0.0	14.0869	20933.6793	0.0	68607.7513	7.3503	0.0	65.1262	0.04	0.0	0.7565	9.2728	0.0	72.0938	0.9471	1.293	0.0164	1.7389	2.0248	0.0537	0.0004	0.0	0.0011	inf	0.0047	0.2951	-0.2695	13.093	3.9998	58.5598	6.0195	1.419	0.0	1.419	0.0016	0.0	0.0016	1.4174	0.0	1.4174	0.6658	0.6627	0.0031	0.6657	0.6627	0.003	0.0001	0.0	0.0001	0.1931	0.1713	0.0218	0.0402	0.0381	0.0021	0.1529	0.1332	0.0197	0.703	0.5125	0.1905	0.3828	0.3273	0.0555	0.3202	0.1852	0.135
OG_10156	-	KANL1	Djun|7	Hwal|95	0.5823	7	2	0	Y	N	N	3.0292	0.0001	22.2083	0.0652	0.0007	3.6508	1.9399	0.0	15.3473	2.1862	0.0001	16.3317	0.0152	0.0002	0.3214	3.0282	0.0	18.0668	0.7217	0.717	0.7354	0.2338	0.2627	0.088	1.561	1.836	1.1772	42066.2328	0.357	0.2857	-0.5005	13.093	10.1511	58.5598	18.7705	1.3738	0.0	1.3737	0.0027	0.0	0.0026	1.3711	0.0	1.3711	3.4194	2.5199	0.8996	0.7004	0.6567	0.0437	2.7191	1.8632	0.8559	0.6284	0.5443	0.0841	0.1756	0.1674	0.0082	0.4528	0.3769	0.0759	4.7378	3.5146	1.2233	2.996	2.4998	0.4962	1.7419	1.0148	0.7271
OG_10156	-	KANL1	Hant|20	Hhec|44	0.0706	6	2	0	Y	N	N	45.697	0.0	825376742.8744	0.0051	0.0	278200.7345	188.0551	0.0	inf	26.8185	0.0	212.4119	0.0066	0.0	0.2926	27.3734	0.0	213.1851	0.5869	0.8872	0.0	1.3068	1.6624	0.0	0.1456	0.2488	0.0	inf	0.0	0.4157	-0.1318	5.0023	5.0601	12.6844	17.6925	1.9984	0.0	1.9984	0.0	0.0	0.0	1.9984	0.0	1.9984	0.322	0.322	0.0	0.2725	0.2725	0.0	0.0495	0.0495	0.0	0.0745	0.0651	0.0094	0.0015	0.0015	0.0	0.073	0.0636	0.0094	0.5487	0.363	0.1857	0.2085	0.1639	0.0446	0.3402	0.199	0.1411
OG_10156	-	KANL1	Hant|20	Hhew|48	0.0324	3	2	0	Y	N	N	2.3357	0.0	13.6836	0.0	0.0	0.0	2.1433	0.0	13.5158	34.6288	0.0	268.4204	0.0	0.0	0.0	34.6821	0.0	268.4976	14.8261	11.928	19.6162	0.0349	0.0136	0.3849	16.1814	13.661	19.8655	inf	0.995	0.4159	0.1782	5.0023	3.9998	12.6844	6.0195	1.9996	0.0	1.9996	0.0	0.0	0.0	1.9996	0.0	1.9996	1.9952	1.0001	0.9951	0.0004	0.0001	0.0002	1.9948	1.0	0.9948	0.0577	0.0503	0.0074	0.0001	0.0001	0.0	0.0577	0.0502	0.0074	0.1346	0.0838	0.0507	0.0113	0.0106	0.0006	0.1233	0.0732	0.0501
OG_10156	-	KANL1	Hant|20	Hwal|95	0.1689	8	2	0	Y	N	N	201.6933	0.0087	191662.6389	0.7052	0.0323	1325.8128	620.9149	0.0	1226001.0013	10.1444	0.0006	83.3995	0.0657	0.0033	3.24	12.0738	0.0	85.4925	0.0503	0.069	0.0004	0.0931	0.1032	0.0024	0.0194	0.0322	0.0001	19318.7766	0.0024	0.4017	-0.0152	5.0023	10.1511	12.6844	18.7705	1.9319	0.0001	1.9318	0.002	0.0001	0.0019	1.9299	0.0	1.9299	0.0373	0.0372	0.0001	0.0289	0.0288	0.0001	0.0084	0.0084	0.0	0.1904	0.1673	0.0232	0.0306	0.03	0.0006	0.1598	0.1373	0.0226	0.7412	0.5389	0.2023	0.3103	0.2792	0.0311	0.4309	0.2597	0.1711
OG_10156	-	KANL1	Haoe|21	Hdor|31	0.2525	6	2	0	Y	N	N	2.4252	0.7833	19.7062	1.1984	0.9107	43.9317	1.9585	0.5664	18.0303	3.9941	1.5051	21.7934	0.2541	0.2148	1.9791	4.2311	1.5968	22.0104	1.6469	1.9213	1.1059	0.212	0.2358	0.045	2.1603	2.8195	1.2207	2.0249	0.2919	-0.3741	-1.0205	35.1975	7.3186	89.0723	28.3208	3.0512	1.0087	2.0425	0.0116	0.0096	0.002	3.0396	0.9991	2.0405	5.5626	4.3056	1.257	0.1887	0.1837	0.005	5.3738	4.1218	1.252	0.7639	0.6702	0.0937	0.0455	0.0445	0.001	0.7184	0.6257	0.0927	3.3775	2.2409	1.1366	0.8901	0.779	0.111	2.4875	1.4619	1.0256
OG_10156	-	KANL1	Hhec|44	Hhew|48	0.0848	8	2	0	Y	N	N	53308.5499	0.0	inf	1.5206	0.0	inf	280257395.3505	0.0	inf	33.5061	0.0	265.2011	0.0081	0.0	0.3395	34.2113	0.0	266.2401	0.0006	0.001	0.0	0.0053	0.0058	0.0	0.0	0.0	0.0	inf	0.0	0.4157	-0.0	5.0601	3.9998	17.6925	6.0195	1.9987	0.0	1.9987	0.0	0.0	0.0	1.9987	0.0	1.9987	0.0001	0.0001	0.0	0.0001	0.0001	0.0	0.0	0.0	0.0	0.0597	0.0521	0.0075	0.0012	0.0012	0.0	0.0584	0.0509	0.0075	0.1634	0.1028	0.0606	0.0192	0.0177	0.0015	0.1442	0.0851	0.0591
OG_10156	-	KANL1	Hhec|44	Hwal|95	0.141	5	2	0	Y	N	N	5.947	0.0	17.1845	0.0908	0.0	4.8215	5.1422	0.0	16.0175	9.874	0.0	81.3531	0.0615	0.0	3.5559	11.7359	0.0	83.1625	1.6603	0.4388	4.7341	0.6778	0.6729	0.7375	2.2823	0.204	5.192	3132548.7069	4.287	0.4016	0.6192	5.0601	10.1511	17.6925	18.7705	1.9309	0.0	1.9309	0.0019	0.0	0.0019	1.929	0.0	1.929	1.5426	0.2918	1.2508	0.2441	0.2241	0.02	1.2985	0.0677	1.2308	0.1956	0.1718	0.0237	0.0312	0.0306	0.0005	0.1644	0.1412	0.0232	0.9291	0.6649	0.2642	0.3601	0.333	0.0272	0.5689	0.3319	0.2371
OG_10156	-	KANL1	Hhew|48	Hwal|95	0.1672	10	2	0	Y	N	N	12.6959	0.1028	135201.5845	0.0914	0.0046	767.3696	14.1262	0.0964	900055.1274	12.7995	0.1439	104.1333	0.0823	0.0046	3.9975	15.2402	0.1745	106.7801	1.0082	1.4002	0.0008	0.9001	0.9893	0.0052	1.0789	1.8105	0.0001	100.2626	0.0002	0.3866	-0.1547	3.9998	10.1511	6.0195	18.7705	1.9513	0.0193	1.932	0.002	0.0001	0.0019	1.9492	0.0192	1.9301	0.3781	0.378	0.0001	0.1335	0.1335	0.0001	0.2446	0.2445	0.0	0.1524	0.1339	0.0186	0.0245	0.0241	0.0005	0.1279	0.1098	0.0181	0.375	0.27	0.1051	0.1483	0.1349	0.0134	0.2267	0.1351	0.0916
OG_10165	-	SLAP1	Djun|7	Haoe|24	0.3459	8	2	0	Y	N	N	0.6736	0.4718	1.7511	0.5753	0.5905	0.0105	0.716	0.9629	1.6724	0.5202	0.2729	2.0754	0.4756	0.5101	0.006	0.5252	0.2438	2.1856	0.7722	0.5785	1.1852	0.8266	0.8638	0.5716	0.7335	0.2532	1.3068	1.2091	0.9609	0.5138	0.4254	38.8192	54.0555	92.3491	114.6683	1.8353	0.8308	1.0045	0.17	0.1699	0.0001	1.6653	0.6609	1.0043	7.9997	4.0796	3.9201	3.5582	3.2454	0.3128	4.4415	0.8342	3.6073	3.5283	3.0443	0.484	0.3575	0.333	0.0245	3.1708	2.7113	0.4595	10.36	7.0524	3.3075	4.3046	3.7574	0.5472	6.0554	3.2951	2.7603
OG_10165	-	SLAP1	Djun|7	Hcon|30	0.3804	14	2	0	Y	N	N	2.7089	0.0183	127.5372	8.2113	11.2445	1.7863	1.7332	0.0036	114.3483	2.9565	0.0277	21.6089	0.1359	0.1399	0.075	3.3172	0.012	22.7937	1.0914	1.5184	0.1694	0.0165	0.0124	0.042	1.9139	3.3311	0.1993	122.4428	0.0517	1.4518	-0.3634	38.8192	9.9091	92.3491	2.9376	2.0037	0.0162	1.9875	0.0104	0.0101	0.0004	1.9933	0.0062	1.9871	0.9374	0.8913	0.0461	0.0062	0.004	0.0022	0.9312	0.8873	0.0439	0.6777	0.5857	0.092	0.0768	0.072	0.0048	0.6009	0.5137	0.0872	0.8589	0.587	0.2718	0.3723	0.3206	0.0517	0.4866	0.2664	0.2202
OG_10165	-	SLAP1	Hant|23	Haoe|24	0.1036	10	2	0	Y	N	N	3.6574	0.8628	26669.1598	0.0019	0.0018	0.0	15.2743	3.2723	27825.2572	2.4526	0.9533	11.4919	0.0058	0.0062	0.0	2.5279	0.985	11.6613	0.6706	1.1049	0.0004	3.1084	3.5136	0.0007	0.1655	0.301	0.0004	1.9996	0.0003	1.1978	-0.4585	14.0235	54.0555	8.8365	114.6683	3.0001	1.0002	2.0	0.0002	0.0002	0.0	2.9999	1.0	2.0	1.0501	1.0499	0.0003	0.8355	0.8354	0.0	0.2147	0.2144	0.0002	1.2232	1.0492	0.174	0.0365	0.034	0.0025	1.1867	1.0152	0.1715	1.566	0.9502	0.6158	0.2688	0.2378	0.031	1.2972	0.7124	0.5848
OG_10165	-	SLAP1	Hant|23	Hhec|46	0.0452	8	2	0	Y	N	N	2069.3808	0.0	5847.0545	0.0	0.0	0.0	1897.9718	0.0	5799.8004	7.5279	0.0	53.2497	0.0	0.0	0.0	7.9643	0.0	53.7494	0.0036	0.0	0.0091	0.0	0.0	0.0	0.0042	0.0	0.0093	inf	inf	0.733	0.0009	14.0235	5.1843	8.8365	37.0902	1.0005	0.0	1.0005	0.0	0.0	0.0	1.0005	0.0	1.0005	0.0017	0.0	0.0017	0.0	0.0	0.0	0.0017	0.0	0.0017	0.1329	0.1141	0.0188	0.0073	0.0071	0.0002	0.1256	0.107	0.0186	0.4578	0.2749	0.1829	0.0609	0.0578	0.0032	0.3969	0.2172	0.1797
OG_10165	-	SLAP1	Hsap|77	Hsar|80	0.0483	4	2	0	Y	N	N	1.3886	0.0009	inf	0.0062	0.0061	0.0	1.7811	0.0	inf	2.9344	0.0031	21.5705	0.0201	0.0208	0.0	3.3724	0.0	22.2356	2.1132	3.5511	0.0	3.2555	3.3838	0.0	1.8934	3.6101	0.0	1112.4129	0.0	0.7328	-0.4138	27.8961	5.7065	17.608	12.3417	1.0014	0.0009	1.0005	0.0009	0.0009	0.0	1.0005	0.0	1.0005	0.9471	0.9471	0.0	0.2354	0.2354	0.0	0.7117	0.7117	0.0	0.3413	0.2949	0.0464	0.0446	0.0432	0.0014	0.2967	0.2517	0.045	0.4482	0.2667	0.1815	0.0723	0.0696	0.0027	0.3759	0.1971	0.1787
OG_10165	-	SLAP1	Hsap|77	HleuHsar|81	0.0334	3	2	0	Y	N	N	10.3504	0.0476	1694.4886	1.2145	1.2895	3.3135	51.8813	0.0275	1703.0773	3.1397	0.0237	21.4313	1.5831	1.7058	0.0383	3.1573	0.003	21.5534	0.3033	0.4979	0.0126	1.3036	1.3228	0.0115	0.0609	0.108	0.0127	154.0426	0.017	0.7352	-0.0911	27.8961	6.8807	17.608	18.309	1.0125	0.0065	1.0059	0.0057	0.0057	0.0	1.0067	0.0008	1.0059	0.2169	0.2133	0.0036	0.1819	0.1818	0.0	0.035	0.0314	0.0036	0.3225	0.2755	0.0469	0.0036	0.0034	0.0003	0.3189	0.2722	0.0467	0.715	0.4283	0.2867	0.1395	0.1375	0.002	0.5755	0.2908	0.2847
OG_10170	-	PSB4	Djun|7	Hant|22	0.4817	13	2	0	Y	N	N	1765444.6973	0.0	1392414288.3914	634.1472	0.0	898689.4287	931134146.185	0.0	3816004396.0438	14.1661	0.0	114.3586	0.01	0.0	0.2325	14.696	0.0	115.8024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	inf	0.0034	0.2862	-0.0	6.9166	2.0	16.8564	0.0001	1.9684	0.0	1.9684	0.0	0.0	0.0	1.9683	0.0	1.9683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.139	0.1217	0.0172	0.005	0.0048	0.0002	0.1339	0.1169	0.017	0.1551	0.1039	0.0511	0.0791	0.0675	0.0116	0.076	0.0365	0.0395
OG_10171	FBgn0039078	CG4374	Djun|5	Haoe|19	0.2506	6	2	0	Y	N	N	1.9757	0.0119	16.3521	0.4873	0.3656	181.6626	1.5672	0.0002	14.874	3.1778	0.0215	21.5549	0.2896	0.2497	1.0395	3.4149	0.0005	22.1056	1.6084	1.8148	1.3182	0.5943	0.683	0.0057	2.179	3.1183	1.4862	171.887	0.5163	-0.0079	-1.0619	10.7531	10.8696	38.988	73.222	1.8603	0.0108	1.8495	0.0129	0.0105	0.0023	1.8474	0.0002	1.8472	5.9634	3.9329	2.0306	0.7933	0.7923	0.001	5.1701	3.1406	2.0296	0.5854	0.4996	0.0858	0.0444	0.0422	0.0022	0.541	0.4574	0.0836	3.7076	2.1671	1.5404	1.3348	1.16	0.1748	2.3727	1.0071	1.3656
OG_10202	-	CHIT1	Haoe|21	Hric|73	0.2072	5	2	0	Y	N	N	287.404	89.5621	307677.834	0.0546	0.0172	73.9603	175994.9368	82709.9034	763351.2896	2.0752	1.1803	8.4792	0.0019	0.0006	0.0641	2.4565	1.4281	8.6951	0.0072	0.0132	0.0	0.0342	0.0357	0.0009	0.0	0.0	0.0	1.0038	0.0017	0.2429	-0.0058	19.8091	7.7496	49.8487	9.1977	2.0011	0.9986	1.0025	0.0003	0.0001	0.0002	2.0008	0.9986	1.0023	0.0098	0.0098	0.0	0.0098	0.0098	0.0	0.0	0.0	0.0	0.9643	0.8461	0.1182	0.1498	0.1468	0.003	0.8145	0.6992	0.1153	1.363	0.7455	0.6175	0.287	0.2753	0.0117	1.076	0.4702	0.6058
OG_10202	-	CHIT1	Haoe|21	HconHeleHhewHsap|76	0.2437	7	2	0	Y	N	N	1.3193	0.5738	11.1054	0.7563	0.657	1080.3852	1.6143	0.5876	10.943	3.1473	2.0292	11.4791	2.9659	2.7396	8.8907	3.1858	1.861	11.6283	2.3856	3.5365	1.0336	3.9214	4.1699	0.0082	1.9735	3.1672	1.0626	0.7591	0.2488	0.1234	-0.8569	19.8091	6.1651	49.8487	6.245	2.3756	1.3505	1.0251	0.3924	0.3492	0.0433	1.9832	1.0013	0.9819	2.1913	1.7547	0.4366	0.762	0.762	0.0001	1.4293	0.9928	0.4365	0.7548	0.6655	0.0893	0.1323	0.1274	0.0049	0.6225	0.5381	0.0844	0.9186	0.4962	0.4224	0.1943	0.1827	0.0116	0.7242	0.3135	0.4108
OG_10202	-	CHIT1	Haoe|21	Hsar|78	0.2407	7	2	0	Y	N	N	2.8502	0.4414	458.696	48.9564	46.6655	768569.5165	2.1271	0.017	463.4562	3.0435	0.8745	18.9982	4.9319	5.0809	0.2595	2.7124	0.0479	19.7487	1.0678	1.9813	0.0414	0.1007	0.1089	0.0	1.2751	2.8174	0.0426	2.9534	0.0186	0.8297	-0.5895	19.8091	6.2815	49.8487	8.2119	2.2577	0.5711	1.6866	0.5458	0.5449	0.0009	1.7119	0.0261	1.6857	1.0305	1.0117	0.0188	0.0172	0.0172	0.0	1.0134	0.9945	0.0188	0.7418	0.653	0.0888	0.1107	0.1073	0.0034	0.6311	0.5458	0.0854	0.9651	0.5106	0.4544	0.1704	0.1576	0.0127	0.7947	0.353	0.4417
OG_10202	-	CHIT1	Hdor|30	Hhec|41	0.1939	10	2	0	Y	N	N	11321.5354	8498.7551	43336.8788	48.4655	7785.0059	0.0	17975.1527	inf	78015.547	3.3244	0.0121	27.7434	0.029	0.0308	0.0	3.8117	0.0091	29.6062	0.0003	0.0	0.0006	0.0006	0.0	0.0076	0.0002	0.0	0.0004	312.1618	380.5524	0.6195	0.0	6.8676	7.726	6.3117	9.7418	1.0036	0.0032	1.0004	0.0011	0.0011	0.0	1.0025	0.0021	1.0004	0.0001	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.3019	0.2658	0.0361	0.0389	0.0366	0.0023	0.263	0.2292	0.0338	0.2343	0.1271	0.1072	0.0494	0.0455	0.0039	0.1849	0.0816	0.1033
OG_10202	-	CHIT1	Hleu|56	HconHeleHhewHsap|76	0.0315	3	2	0	Y	N	N	0.4758	3.1721	1.1482	3.1848	3.3614	2707.2734	0.5341	2929.62	2.1453	2.179	0.3763	10.3242	0.6941	0.7364	0.5259	3.3103	0.1134	19.3444	4.5793	0.1186	8.992	0.2179	0.2191	0.0002	6.198	0.0	9.0171	6.0713	76.6147	0.575	0.5901	7.2275	6.1651	5.7511	6.245	1.2005	0.1698	1.0307	0.1654	0.1402	0.0252	1.0351	0.0296	1.0055	1.487	0.0192	1.4678	0.0192	0.0192	0.0	1.4678	0.0	1.4678	0.5509	0.4511	0.0998	0.2382	0.1904	0.0479	0.3127	0.2607	0.052	0.3247	0.1615	0.1632	0.0879	0.0874	0.0005	0.2368	0.074	0.1628
OG_10202	-	CHIT1	HconHeleHhewHsap|76	Hsar|78	0.0299	3	2	0	Y	N	N	1.305	2.2965	1.833	0.4309	0.4783	33.2874	1.965	32447.8386	3.5328	4.711	3.4011	10.4701	1.2229	1.3652	0.6649	7.6239	5.0339	20.2373	3.6098	1.481	5.7119	2.8383	2.8542	0.02	3.8798	0.0002	5.7284	0.7002	3.9058	0.0788	0.2558	6.1651	6.2815	6.245	8.2119	2.4411	1.4358	1.0053	0.2884	0.2565	0.0319	2.1528	1.1793	0.9735	1.2426	0.2533	0.9893	0.2533	0.2533	0.0	0.9893	0.0	0.9893	0.5182	0.4222	0.096	0.2358	0.1879	0.0479	0.2824	0.2343	0.0481	0.3442	0.171	0.1732	0.0892	0.0887	0.0005	0.255	0.0823	0.1727
OG_10204	-	SWT1	Haoe|23	Hdor|32	0.2111	5	2	0	Y	N	N	0.6291	50437.2096	1.2442	6011.8052	52938.9764	0.0	0.4764	204084562.596	1.266	1.6363	0.9407	5.926	6.8743	7.3936	0.0	1.3276	0.5278	6.0968	2.6009	0.0	4.763	0.0011	0.0001	0.0113	2.7865	0.0	4.8159	1.0215	307205.8863	0.8959	1.4709	65.9214	12.0564	52.5379	11.9277	3.9557	1.9569	1.9988	0.9249	0.9249	0.0	3.0308	1.0319	1.9988	3.0682	0.0	3.0682	0.0001	0.0	0.0001	3.0681	0.0	3.0681	2.4175	2.0802	0.3373	0.1345	0.1251	0.0095	2.2829	1.9551	0.3278	1.1796	0.5355	0.6442	0.0786	0.0715	0.0071	1.1011	0.464	0.6371
OG_10204	-	SWT1	Haoe|23	Hleu|56	0.1969	8	2	0	Y	N	N	1958.8316	682.5582	21556.4625	0.0173	0.0	273.5138	12707.1805	inf	21533.5175	1.2028	0.7118	3.863	0.0001	0.0	0.0053	1.3454	0.8127	3.8914	0.0006	0.001	0.0002	0.0033	0.0034	0.0	0.0001	0.0	0.0002	1.0017	0.1695	0.4435	-0.0002	65.9214	7.0012	52.5379	7.3856	2.0015	0.9999	1.0016	0.0	0.0	0.0	2.0015	0.9999	1.0016	0.0006	0.0005	0.0001	0.0005	0.0005	0.0	0.0001	0.0	0.0001	1.664	1.4047	0.2593	0.1763	0.1744	0.0019	1.4877	1.2303	0.2574	0.9038	0.455	0.4487	0.145	0.1408	0.0042	0.7588	0.3142	0.4445
OG_10204	-	SWT1	Haoe|23	HantHconHsapHhewHeleHsarHleu|81	0.1878	7	2	0	Y	N	N	38.4294	9.7901	276.2873	94.7648	95.4984	78.4083	66.1483	28.1346	276.0145	2.5986	0.8836	12.8317	25.2148	26.0659	0.2737	1.9348	0.0459	12.9145	0.0676	0.0903	0.0464	0.2661	0.2729	0.0035	0.0292	0.0016	0.0468	2.4339	0.55	0.9419	-0.0078	65.9214	4.1868	52.5379	6.5675	2.1906	0.6379	1.5526	0.6061	0.6058	0.0002	1.5845	0.0321	1.5524	0.047	0.0304	0.0167	0.03	0.03	0.0	0.0171	0.0004	0.0167	0.843	0.722	0.121	0.024	0.0232	0.0008	0.819	0.6988	0.1202	0.6958	0.3363	0.3595	0.1127	0.1099	0.0029	0.5831	0.2265	0.3566
OG_10205	-	BUB1B	Haoe|23	Hhec|43	0.1247	4	2	0	Y	N	N	2.0488	1.2281	8.3461	0.0005	0.0	0.0053	2.9794	2.6736	10.9458	4.1046	1.8154	20.2998	0.0026	0.0	0.1492	4.2834	1.9046	20.4202	2.0034	1.4782	2.4323	5.3792	3.3258	28.3263	1.4377	0.7124	1.8656	1.5806	2.0148	0.7099	0.3546	34.6598	9.5834	127.9927	37.3516	2.5804	0.9999	1.5805	0.0001	0.0	0.0001	2.5804	0.9999	1.5804	4.4393	1.4725	2.9668	1.7108	0.9708	0.74	2.7285	0.5016	2.2268	0.6287	0.5508	0.0779	0.0263	0.0258	0.0005	0.6024	0.525	0.0774	2.2159	0.9961	1.2198	0.318	0.2919	0.0261	1.8978	0.7042	1.1936
OG_10206	-	RNE	Evib|13	Hric|52	0.342	10	2	0	Y	N	N	19.8383	0.1104	45542.6301	0.1126	0.0801	689.4505	14648.3722	3817.9452	49895.456	0.5676	0.0052	4.2235	0.0103	0.0083	0.0369	0.7482	0.0041	4.832	0.0286	0.0473	0.0001	0.0913	0.1038	0.0001	0.0001	0.0	0.0001	124.3332	0.0013	0.6915	-0.0124	17.5237	18.7731	12.0092	8.702	1.0185	0.0081	1.0104	0.0045	0.0034	0.0011	1.014	0.0047	1.0093	0.0204	0.0203	0.0	0.0204	0.0203	0.0	0.0	0.0	0.0	1.7944	1.5552	0.2392	0.4392	0.4088	0.0304	1.3553	1.1464	0.2089	0.7121	0.43	0.2822	0.2228	0.1961	0.0267	0.4893	0.2338	0.2555
OG_10206	-	RNE	Hcon|20	Hhew|33	0.034	2	2	0	Y	N	N	1.8899	0.2472	2468731.2084	0.2958	0.2921	29043.9761	943632.3589	0.0077	2514315.9862	1.3321	0.3448	3.6817	0.882	0.8836	0.1457	1.5031	0.0	3.6889	0.7048	1.3948	0.0	2.9817	3.0248	0.0	0.0	0.0	0.0	4.4868	0.0	0.7013	-0.0941	7.9328	9.0917	2.2015	2.8192	1.3897	0.2533	1.1364	0.2534	0.2533	0.0001	1.1363	0.0	1.1363	0.1543	0.1543	0.0	0.1543	0.1543	0.0	0.0	0.0	0.0	1.0432	0.7346	0.3087	0.2873	0.2866	0.0006	0.756	0.4479	0.308	0.2189	0.1106	0.1083	0.0518	0.051	0.0007	0.1672	0.0596	0.1076
OG_10230	-	CU19	Djun|7	HdorHxan|100	0.3467	9	2	0	Y	N	N	1.9122	1.9693	4.2503	0.6527	0.685	0.1671	1.5185	1.1013	3.938	1.8481	1.2675	5.6392	0.0972	0.0996	0.0279	2.2385	1.5654	5.9093	0.9665	0.6436	1.3268	0.1489	0.1454	0.1673	1.4742	1.4214	1.5006	0.6814	1.8468	0.5105	0.2266	15.5185	13.6455	38.2848	6.6098	2.4914	1.4817	1.0097	0.0239	0.0237	0.0002	2.4675	1.4581	1.0094	1.4097	0.4952	0.9145	0.0832	0.0682	0.015	1.3265	0.427	0.8995	1.3481	1.1691	0.179	0.2458	0.2376	0.0082	1.1023	0.9315	0.1708	1.4586	0.7694	0.6893	0.5588	0.4689	0.0898	0.8999	0.3004	0.5994
OG_10242	-	CCD50	Djun|7	Haoe|21	0.352	4	2	0	Y	N	N	2.8625	4.3439	5.814	0.0138	0.0042	0.5999	2.3477	30.8379	5.3604	2.1217	1.2025	8.6591	0.0054	0.0018	0.0753	2.3577	1.3492	9.0132	0.7412	0.2768	1.4894	0.3891	0.4219	0.1255	1.0043	0.0438	1.6814	1.0125	3.3397	0.1663	0.9453	14.5868	10.9274	42.5237	35.3406	1.9949	0.9913	1.0037	0.0005	0.0002	0.0003	1.9944	0.9911	1.0033	3.4313	0.7907	2.6406	0.7702	0.7427	0.0275	2.6611	0.0479	2.6132	0.9403	0.8243	0.1159	0.0943	0.0897	0.0046	0.8459	0.7346	0.1113	4.6293	2.8563	1.773	1.9795	1.7607	0.2189	2.6498	1.0956	1.5541
OG_10251	FBgn0086676	spin	Djun|4	Evib|14	0.4848	7	2	0	Y	N	N	3.4653	2.2767	9.1888	0.3353	0.3461	0.2167	3.0376	1.6658	10.2638	1.8024	0.9496	7.1402	0.0579	0.0607	0.0326	2.7577	1.4702	9.5945	0.5201	0.4171	0.7771	0.1727	0.1754	0.1504	0.9078	0.8826	0.9348	1.2014	0.7471	0.6708	0.0287	28.6509	5.4219	44.6136	10.7098	1.9769	0.8981	1.0789	0.0225	0.0212	0.0013	1.9545	0.8768	1.0776	1.18	0.6754	0.5046	0.2066	0.187	0.0196	0.9734	0.4884	0.485	1.0969	0.9458	0.1511	0.3881	0.3493	0.0388	0.7087	0.5964	0.1123	2.2687	1.6193	0.6494	1.1966	1.066	0.1306	1.0722	0.5534	0.5188
